"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ervid"
"6098",25.2929269746547,-0.417556071988603,0.234916253084143,-1.7774677848239,0.0754913066762609,0.220354205414858,"6098"
"6097",32.9555066503609,-0.503579299628272,0.257954361430465,-1.95220308288534,0.0509140983264717,0.178199344142651,"6097"
"6099",5.48441339153336,-0.00160897158343757,0.377980158072641,-0.00425676202592717,0.996603605557628,NA,"6099"
"6104",35.5481318393323,0.202938307429569,0.315062256454112,0.644121291180833,0.519496784931821,0.73367528398266,"6104"
"6106",1014.01545489052,0.128997966137816,0.178071907664142,0.724415028905717,0.468810975931845,0.688254411474411,"6106"
"6107",1209.81990623602,0.118131555023059,0.153478554672483,0.769694210863187,0.441481304947311,0.66879644494384,"6107"
"6108",94.5095408153888,0.154913636374883,0.181563478156786,0.853220250832109,0.393537175278914,0.629874682907257,"6108"
"6109",65.9607236998909,-0.444523123519496,0.265736527602026,-1.67279646321421,0.0943673713773705,0.256064271771179,"6109"
"6114",14.1228452607499,-0.1805112495946,0.276835594554286,-0.652052167949099,0.5143675192047,0.728561618111055,"6114"
"6115",10.7917740220675,0.0564271216951807,0.340924824162984,0.16551191845216,0.868541069639473,NA,"6115"
"6116",93.3957264960893,-0.532025056139266,0.238731456707109,-2.22855028607306,0.0258438419600459,0.117200961589025,"6116"
"6118",5.58354872634553,-0.793346927979346,0.340326747583254,-2.33113304673554,0.0197463452233681,NA,"6118"
"ERVW-9",468.920281233448,-0.10162693081891,0.145137062263689,-0.700213503248892,0.483793979951725,0.703832808182781,"ERVW-9"
"6119",308.009682872346,-0.203478304605566,0.27172335767983,-0.748843626631918,0.453951461309688,0.674641710192551,"6119"
"6120",17.8243276683972,0.110404304880886,0.283595283600579,0.389302330698776,0.697052512387818,0.859412676400241,"6120"
"6122",70.6213629978631,-0.98413202779736,0.317016332515217,-3.10435749473609,0.00190692765070992,0.0215216849507625,"6122"
"6123",84.5855870449267,0.679948031567794,0.192052469427014,3.54042847559529,0.000399477897881225,0.00803949269485965,"6123"
"6124",586.042993714065,-0.0604918105860112,0.156208308364307,-0.387250916544932,0.698570459012408,0.859412676400241,"6124"
"6125",18.3642172889615,-1.15687360085745,0.335708007871257,-3.44607091202039,0.000568801079301828,0.00950120914131283,"6125"
"6126",19.4748793974121,-0.275750312009615,0.316794048436945,-0.870440317203435,0.384059821851457,0.618336313180845,"6126"
"6127",859.702653457338,0.335705228525165,0.1842157658123,1.82234797898471,0.0684022025156901,0.211698015071241,"6127"
"6128",120.809370345752,-0.265857112861382,0.212230134133,-1.25268314957939,0.210321040717532,0.430445180790541,"6128"
"6129",4.22678964023541,-0.353847611807984,0.637011967109798,-0.555480320744106,0.5785661669876,NA,"6129"
"ERVMER61-1",0.953654861112235,-1.70543927046311,1.02733360520866,-1.66006374347768,0.0969016297620195,NA,"ERVMER61-1"
"6132",8.49547157655311,0.361064041735551,0.564755341961031,0.639328245186328,0.522609417526529,NA,"6132"
"6136",1.06155085269382,-2.89995915437153,1.01232237270975,-2.86465974925459,0.0041745753052834,NA,"6136"
"6135",1.18815354430264,0.233256881833644,1.04428838272123,0.22336443236668,0.823251883905185,NA,"6135"
"6139",1.18641463876747,1.65450100605425,0.881200250123016,1.87755394511438,0.060442211075882,NA,"6139"
"6143",233.29121781871,-0.994927150362195,0.397433756736324,-2.50337857189689,0.0123013884260578,0.0752097545542523,"6143"
"6144",35.4233415691047,0.372369084305175,0.20888864604959,1.78262002912678,0.074648177166141,0.219847985190525,"6144"
"6145",1.40234614358878,-0.149567330464491,0.692898598186472,-0.215857458589113,0.829098858442337,NA,"6145"
"6146",10.2743313489901,0.372218731249369,0.485775275042743,0.76623646853294,0.443535612701433,NA,"6146"
"6148",164.995047955039,0.146690918067096,0.279368065100669,0.525081197144837,0.599526746603224,0.797717406637347,"6148"
"ERVH1q31.3",5.8397667208872,-0.508467355696349,0.420174285321295,-1.21013439770009,0.226227325954099,NA,"ERVH1q31.3"
"6152",1.54296263955508,0.498937701294275,0.700372663080926,0.712388886081672,0.476223995785187,NA,"6152"
"6155",2.36294636037074,-0.893484006882794,0.570030153078169,-1.56743288413423,0.117013542574557,NA,"6155"
"6157",6.43728703318374,0.398277495427498,0.398977318805502,0.998245956987982,0.31816010644276,NA,"6157"
"6164",895.315117816857,-0.117233521375056,0.619964981295001,-0.189097005334359,0.850016788542478,0.948171152115513,"6164"
"ERVW-10",1879.82712398558,-0.0627719170497588,0.636294120587257,-0.0986523606281707,0.921414294980575,0.974742476398467,"ERVW-10"
"6166",1172.41600303231,0.0384735473678105,0.640318584533674,0.0600850081461085,0.952087930155432,0.990485214167917,"6166"
"6165",1487.71339416169,-0.0836557450819354,0.619545791860392,-0.135027541436011,0.892590098821693,0.965249502682551,"6165"
"6169",44.0194246531243,-0.00209471854155938,0.25219566738523,-0.00830592596327077,0.993372906109596,0.99343153209127,"6169"
"6171",54.6273276622704,0.358635454173259,0.439994605945797,0.815090570036306,0.415020469013817,0.652947513139002,"6171"
"6174",3.71342443057457,0.166647133250478,0.485093573001574,0.343536056805142,0.731195220000346,NA,"6174"
"6176",760.451346488695,-0.0501560495734214,0.131239984406523,-0.382170493239776,0.702334906699195,0.859412676400241,"6176"
"6177",25.9614720240028,0.617697284884173,0.4060536605051,1.52122082612383,0.128204430879916,0.314328630025377,"6177"
"6180",13.7427729186678,-0.373510490856475,0.286883758755711,-1.30195760288588,0.192930879310845,0.407145468372859,"6180"
"6181",16.6392283991171,-0.0308700248780827,0.367910118471825,-0.0839064307508214,0.933130826593928,0.984065915381806,"6181"
"W-5",10.8257950263366,-0.261495137380145,0.307369362655802,-0.850752121554067,0.394907063071714,NA,"W-5"
"6183",19.1445609082557,0.244932422363809,0.259281449683325,0.944658488538071,0.34483325635922,0.571224163224774,"6183"
"6184",16.5959374146839,0.307320398500713,0.235881105177727,1.30286144907265,0.192622067340053,0.407145468372859,"6184"
"6185",8.41854567826278,0.0712152425549825,0.276600219789379,0.257466326705056,0.796818806684018,NA,"6185"
"6187",3.13430008303302,-1.4035757985163,0.661888509170061,-2.120562268525,0.0339586561979634,NA,"6187"
"6188",10.6461418983297,-0.101253473138188,0.331060914957414,-0.305845445848578,0.759722324570449,NA,"6188"
"6189",14.5010888263013,0.248626388192946,0.351224969141694,0.707883579007856,0.479017557956447,0.701107516645345,"6189"
"6191",2.49451528392493,0.250943973629375,0.560451653070589,0.447753115285698,0.654331383582518,NA,"6191"
"6192",4.05996912561792,0.045264488898739,0.463664461464529,0.0976233734967886,0.922231363789691,NA,"6192"
"6193",6.97203580609886,-0.0684301516963219,0.399302448516347,-0.171374235120725,0.863929512462599,NA,"6193"
"6195",11.4024437498991,-0.376011724058127,0.321498229473639,-1.16956079252361,0.242177763242014,NA,"6195"
"6196",6.39468052458805,-0.530485911309953,0.393367484131163,-1.34857590601736,0.177473223971408,NA,"6196"
"6199",9.56623098551997,-0.241983194567098,0.305464828940898,-0.792180217297348,0.428255601839762,NA,"6199"
"6203",30.4480331370284,-0.448152865626935,0.234403532996407,-1.91188613882285,0.0558907999516734,0.187579634087501,"6203"
"6202",20.5776243369012,0.094537247552621,0.219770979277784,0.430162562242254,0.667077393127528,0.839421869766035,"6202"
"6205",100.210167658772,0.620561871080807,0.209314697873404,2.96473146599638,0.00302947244672816,0.0281947909353375,"6205"
"6206",452.672345927503,0.528762290514618,0.156052993746365,3.38835082762988,0.000703142645137039,0.0109554160516513,"6206"
"6207",21.1901490804088,0.127233085285789,0.250987757260855,0.506929448170469,0.612204322380643,0.809480176049855,"6207"
"6208",21.4917077323744,0.231894626847694,0.241733331707661,0.959299345313849,0.337407965100094,0.569818346655054,"6208"
"6209",5.99085484174328,-0.331768762669813,0.338595589101768,-0.979837816404917,0.327166181918451,NA,"6209"
"6211",307.740241894789,0.264166067953508,0.124111352650272,2.12846014737983,0.0332989508151085,0.130759294664207,"6211"
"6212",412.202187911815,0.292663716442879,0.125397619123137,2.33388575069747,0.0196017050683677,0.100719399447038,"6212"
"6214",7.22783131291243,-0.439288717104486,0.362910379253082,-1.21046060465011,0.226102198778521,NA,"6214"
"6215",9.8411950557904,-0.824397740214375,0.382205605240404,-2.15694832548527,0.0310096909724243,NA,"6215"
"6217",64.0861299501552,-0.183361729757461,0.346674807521213,-0.528915645958039,0.596863967812105,0.796368222246538,"6217"
"6218",162.397340944053,-0.0802033464718112,0.235294729707226,-0.340863335832499,0.733206467372712,0.882451195934609,"6218"
"6219",6.10799772146261,-0.576765408467589,0.323309705581415,-1.78394090406404,0.0744332683511525,NA,"6219"
"ERVH1q42.2",22.0095253722207,-0.595980508114405,0.311800755855415,-1.91141457139625,0.0559513256008272,0.187579634087501,"ERVH1q42.2"
"6223",16.7460400246882,-0.324440746311262,0.287640273985094,-1.127939220111,0.259345588804244,0.489585657263399,"6223"
"6225",7.65210258446674,-0.774950248365018,0.372764855583847,-2.07892519038911,0.0376242269813372,NA,"6225"
"6224",7.59906329726831,-0.745984541263227,0.351633252571428,-2.12148463152441,0.0338810399032655,NA,"6224"
"6226",324.62741228599,-0.443242917461072,0.265640893746353,-1.668579378762,0.0952007684364034,0.256882520417781,"6226"
"6228",480.293728038613,0.132195433358675,0.126916169289823,1.04159646559136,0.297598808024071,0.539380409035034,"6228"
